"","id","age","day","week","cond","base","y","weight_1","weight_2","weight_3"
"6034",604,39,"Wednesday",4,"special_workout",240,241,241,241,241
"6035",604,39,"Monday",5,"special_workout",240,243,243,243,243
"6036",604,39,"Wednesday",6,"special_workout",240,237,237,NA,237
"6037",604,39,"Monday",7,"special_workout",240,240,240,240,240
"6038",604,39,"Wednesday",8,"special_workout",240,239,239,239,239
"6039",604,39,"Monday",9,"special_workout",240,246,246,246,246
"6040",604,39,"Wednesday",10,"special_workout",240,241,241,241,241
"6041",605,40,"Monday",1,"special_workout",256,255,255,NA,255
"6042",605,40,"Wednesday",2,"special_workout",256,255,255,255,255
"6043",605,40,"Monday",3,"special_workout",256,257,257,NA,257
"6044",605,40,"Wednesday",4,"special_workout",256,252,252,252,252
"6045",605,40,"Monday",5,"special_workout",256,254,254,254,254
"6046",605,40,"Wednesday",6,"special_workout",256,255,255,255,255
"6047",605,40,"Monday",7,"special_workout",256,258,258,258,258
"6048",605,40,"Wednesday",8,"special_workout",256,254,254,254,254
"6049",605,40,"Monday",9,"special_workout",256,256,256,256,256
"6050",605,40,"Wednesday",10,"special_workout",256,254,254,254,254
"6051",606,37,"Monday",1,"special_workout",252,249,249,249,249
"6052",606,37,"Wednesday",2,"special_workout",252,254,254,254,254
"6053",606,37,"Monday",3,"special_workout",252,254,254,254,254
"6054",606,37,"Wednesday",4,"special_workout",252,251,251,251,251
"6055",606,37,"Monday",5,"special_workout",252,256,256,256,256
"6056",606,37,"Wednesday",6,"special_workout",252,254,254,254,254
"6057",606,37,"Monday",7,"special_workout",252,249,249,249,249
"6058",606,37,"Wednesday",8,"special_workout",252,254,254,254,254
"6059",606,37,"Monday",9,"special_workout",252,248,248,248,248
"6060",606,37,"Wednesday",10,"special_workout",252,251,251,251,251
"6061",607,31,"Monday",1,"special_workout",243,243,243,243,243
"6062",607,31,"Wednesday",2,"special_workout",243,243,243,243,243
"6063",607,31,"Monday",3,"special_workout",243,242,242,242,242
"6064",607,31,"Wednesday",4,"special_workout",243,243,243,243,243
"6065",607,31,"Monday",5,"special_workout",243,245,245,245,245
"6066",607,31,"Wednesday",6,"special_workout",243,242,242,242,242
"6067",607,31,"Monday",7,"special_workout",243,245,245,NA,245
"6068",607,31,"Wednesday",8,"special_workout",243,242,242,242,242
"6069",607,31,"Monday",9,"special_workout",243,244,244,244,244
"6070",607,31,"Wednesday",10,"special_workout",243,246,246,246,246
"6071",608,35,"Monday",1,"special_workout",234,236,236,236,236
"6072",608,35,"Wednesday",2,"special_workout",234,236,236,236,236
"6073",608,35,"Monday",3,"special_workout",234,231,231,231,231
"6074",608,35,"Wednesday",4,"special_workout",234,233,233,233,233
"6075",608,35,"Monday",5,"special_workout",234,235,235,NA,235
"6076",608,35,"Wednesday",6,"special_workout",234,236,236,236,236
"6077",608,35,"Monday",7,"special_workout",234,230,230,230,230
"6078",608,35,"Wednesday",8,"special_workout",234,234,234,234,234
"6079",608,35,"Monday",9,"special_workout",234,232,232,232,232
"6080",608,35,"Wednesday",10,"special_workout",234,236,236,236,236
"6081",609,40,"Monday",1,"special_workout",255,253,253,253,253
"6082",609,40,"Wednesday",2,"special_workout",255,256,256,256,256
"6083",609,40,"Monday",3,"special_workout",255,263,263,263,263
"6084",609,40,"Wednesday",4,"special_workout",255,256,256,256,256
"6085",609,40,"Monday",5,"special_workout",255,257,257,257,257
"6086",609,40,"Wednesday",6,"special_workout",255,251,251,251,251
"6087",609,40,"Monday",7,"special_workout",255,258,258,258,258
"6088",609,40,"Wednesday",8,"special_workout",255,258,258,258,258
"6089",609,40,"Monday",9,"special_workout",255,258,258,258,258
"6090",609,40,"Wednesday",10,"special_workout",255,251,251,251,251
"6091",610,35,"Monday",1,"special_workout",260,260,260,260,260
"6092",610,35,"Wednesday",2,"special_workout",260,260,260,260,260
"6093",610,35,"Monday",3,"special_workout",260,265,265,265,265
"6094",610,35,"Wednesday",4,"special_workout",260,260,260,260,260
"6095",610,35,"Monday",5,"special_workout",260,256,256,256,256
"6096",610,35,"Wednesday",6,"special_workout",260,263,263,263,263
"6097",610,35,"Monday",7,"special_workout",260,258,258,258,258
"6098",610,35,"Wednesday",8,"special_workout",260,266,266,266,NA
"6099",610,35,"Monday",9,"special_workout",260,263,263,263,263
"6100",610,35,"Wednesday",10,"special_workout",260,260,260,260,260
"6101",611,32,"Monday",1,"special_workout",252,249,NA,249,249
"6102",611,32,"Wednesday",2,"special_workout",252,253,253,253,253
"6103",611,32,"Monday",3,"special_workout",252,248,NA,248,248
"6104",611,32,"Wednesday",4,"special_workout",252,251,251,251,251
"6105",611,32,"Monday",5,"special_workout",252,249,NA,249,249
"6106",611,32,"Wednesday",6,"special_workout",252,253,253,253,253
"6107",611,32,"Monday",7,"special_workout",252,253,NA,253,253
"6108",611,32,"Wednesday",8,"special_workout",252,258,258,258,258
"6109",611,32,"Monday",9,"special_workout",252,252,NA,252,252
"6110",611,32,"Wednesday",10,"special_workout",252,252,252,NA,252
"6111",612,39,"Monday",1,"special_workout",243,243,243,243,243
"6112",612,39,"Wednesday",2,"special_workout",243,240,240,240,240
"6113",612,39,"Monday",3,"special_workout",243,244,244,244,244
"6114",612,39,"Wednesday",4,"special_workout",243,254,254,254,254
"6115",612,39,"Monday",5,"special_workout",243,243,243,243,243
"6116",612,39,"Wednesday",6,"special_workout",243,239,239,NA,239
"6117",612,39,"Monday",7,"special_workout",243,246,246,246,246
"6118",612,39,"Wednesday",8,"special_workout",243,243,243,243,243
"6119",612,39,"Monday",9,"special_workout",243,245,245,245,245
"6120",612,39,"Wednesday",10,"special_workout",243,240,240,240,240
"6121",613,37,"Monday",1,"special_workout",247,250,250,250,250
"6122",613,37,"Wednesday",2,"special_workout",247,247,247,247,247
"6123",613,37,"Monday",3,"special_workout",247,250,250,250,250
"6124",613,37,"Wednesday",4,"special_workout",247,250,250,250,250
"6125",613,37,"Monday",5,"special_workout",247,243,243,243,243
"6126",613,37,"Wednesday",6,"special_workout",247,246,246,246,246
"6127",613,37,"Monday",7,"special_workout",247,248,248,248,248
"6128",613,37,"Wednesday",8,"special_workout",247,243,243,243,243
"6129",613,37,"Monday",9,"special_workout",247,249,249,249,249
"6130",613,37,"Wednesday",10,"special_workout",247,248,248,NA,248
"6131",614,39,"Monday",1,"special_workout",234,233,233,NA,233
"6132",614,39,"Wednesday",2,"special_workout",234,230,230,230,230
"6133",614,39,"Monday",3,"special_workout",234,232,232,232,232
"6134",614,39,"Wednesday",4,"special_workout",234,236,236,236,236
"6135",614,39,"Monday",5,"special_workout",234,234,234,234,234
"6136",614,39,"Wednesday",6,"special_workout",234,235,235,235,235
"6137",614,39,"Monday",7,"special_workout",234,235,235,235,235
"6138",614,39,"Wednesday",8,"special_workout",234,235,235,235,235
"6139",614,39,"Monday",9,"special_workout",234,238,238,238,238
"6140",614,39,"Wednesday",10,"special_workout",234,233,233,233,233
"6141",615,40,"Monday",1,"special_workout",255,256,256,NA,256
"6142",615,40,"Wednesday",2,"special_workout",255,257,257,257,257
"6143",615,40,"Monday",3,"special_workout",255,253,253,253,253
"6144",615,40,"Wednesday",4,"special_workout",255,254,254,254,254
"6145",615,40,"Monday",5,"special_workout",255,258,258,258,258
"6146",615,40,"Wednesday",6,"special_workout",255,254,254,254,254
"6147",615,40,"Monday",7,"special_workout",255,255,255,255,255
"6148",615,40,"Wednesday",8,"special_workout",255,256,256,256,256
"6149",615,40,"Monday",9,"special_workout",255,257,257,257,257
"6150",615,40,"Wednesday",10,"special_workout",255,255,255,255,255
"6151",616,37,"Monday",1,"special_workout",259,262,262,262,262
"6152",616,37,"Wednesday",2,"special_workout",259,265,265,265,265
"6153",616,37,"Monday",3,"special_workout",259,262,262,262,262
"6154",616,37,"Wednesday",4,"special_workout",259,257,257,257,257
"6155",616,37,"Monday",5,"special_workout",259,259,259,259,259
"6156",616,37,"Wednesday",6,"special_workout",259,257,257,257,257
"6157",616,37,"Monday",7,"special_workout",259,254,254,254,254
"6158",616,37,"Wednesday",8,"special_workout",259,259,259,259,259
"6159",616,37,"Monday",9,"special_workout",259,257,257,257,257
"6160",616,37,"Wednesday",10,"special_workout",259,255,255,255,255
"6161",617,31,"Monday",1,"special_workout",235,239,239,239,239
"6162",617,31,"Wednesday",2,"special_workout",235,231,231,231,231
"6163",617,31,"Monday",3,"special_workout",235,231,231,231,231
"6164",617,31,"Wednesday",4,"special_workout",235,239,239,239,239
"6165",617,31,"Monday",5,"special_workout",235,234,234,234,234
"6166",617,31,"Wednesday",6,"special_workout",235,239,239,239,239
"6167",617,31,"Monday",7,"special_workout",235,233,233,233,233
"6168",617,31,"Wednesday",8,"special_workout",235,237,237,237,237
"6169",617,31,"Monday",9,"special_workout",235,232,232,232,232
"6170",617,31,"Wednesday",10,"special_workout",235,235,235,235,235
"6171",618,35,"Monday",1,"special_workout",261,260,260,260,260
"6172",618,35,"Wednesday",2,"special_workout",261,260,260,NA,260
"6173",618,35,"Monday",3,"special_workout",261,265,265,265,265
"6174",618,35,"Wednesday",4,"special_workout",261,266,266,266,NA
"6175",618,35,"Monday",5,"special_workout",261,262,262,262,262
"6176",618,35,"Wednesday",6,"special_workout",261,260,260,NA,260
"6177",618,35,"Monday",7,"special_workout",261,262,262,NA,262
"6178",618,35,"Wednesday",8,"special_workout",261,259,259,259,259
"6179",618,35,"Monday",9,"special_workout",261,257,257,257,257
"6180",618,35,"Wednesday",10,"special_workout",261,261,261,261,261
"6181",619,40,"Monday",1,"special_workout",270,274,274,274,NA
"6182",619,40,"Wednesday",2,"special_workout",270,268,268,268,NA
"6183",619,40,"Monday",3,"special_workout",270,271,271,271,NA
"6184",619,40,"Wednesday",4,"special_workout",270,270,270,270,NA
"6185",619,40,"Monday",5,"special_workout",270,264,264,264,264
"6186",619,40,"Wednesday",6,"special_workout",270,271,271,271,NA
"6187",619,40,"Monday",7,"special_workout",270,270,270,270,NA
"6188",619,40,"Wednesday",8,"special_workout",270,268,268,268,NA
"6189",619,40,"Monday",9,"special_workout",270,268,268,268,NA
"6190",619,40,"Wednesday",10,"special_workout",270,273,273,273,NA
"6191",620,35,"Monday",1,"special_workout",249,248,248,248,248
"6192",620,35,"Wednesday",2,"special_workout",249,255,255,255,255
"6193",620,35,"Monday",3,"special_workout",249,251,251,251,251
"6194",620,35,"Wednesday",4,"special_workout",249,249,249,249,249
"6195",620,35,"Monday",5,"special_workout",249,248,248,248,248
"6196",620,35,"Wednesday",6,"special_workout",249,249,249,249,249
"6197",620,35,"Monday",7,"special_workout",249,249,249,249,249
"6198",620,35,"Wednesday",8,"special_workout",249,249,249,249,249
"6199",620,35,"Monday",9,"special_workout",249,248,248,248,248
"6200",620,35,"Wednesday",10,"special_workout",249,247,247,247,247
"6201",621,32,"Monday",1,"special_workout",245,243,NA,243,243
"6202",621,32,"Wednesday",2,"special_workout",245,245,245,245,245
"6203",621,32,"Monday",3,"special_workout",245,241,NA,241,241
"6204",621,32,"Wednesday",4,"special_workout",245,246,246,246,246
"6205",621,32,"Monday",5,"special_workout",245,244,NA,244,244
"6206",621,32,"Wednesday",6,"special_workout",245,243,243,243,243
"6207",621,32,"Monday",7,"special_workout",245,245,NA,245,245
"6208",621,32,"Wednesday",8,"special_workout",245,243,243,243,243
"6209",621,32,"Monday",9,"special_workout",245,244,NA,244,244
"6210",621,32,"Wednesday",10,"special_workout",245,248,248,248,248
"6211",622,39,"Monday",1,"special_workout",243,245,245,245,245
"6212",622,39,"Wednesday",2,"special_workout",243,243,243,243,243
"6213",622,39,"Monday",3,"special_workout",243,241,241,241,241
"6214",622,39,"Wednesday",4,"special_workout",243,244,244,244,244
"6215",622,39,"Monday",5,"special_workout",243,244,244,244,244
"6216",622,39,"Wednesday",6,"special_workout",243,241,241,241,241
"6217",622,39,"Monday",7,"special_workout",243,245,245,245,245
"6218",622,39,"Wednesday",8,"special_workout",243,240,240,240,240
"6219",622,39,"Monday",9,"special_workout",243,238,238,238,238
"6220",622,39,"Wednesday",10,"special_workout",243,239,239,239,239
"6221",623,37,"Monday",1,"special_workout",261,257,257,257,257
"6222",623,37,"Wednesday",2,"special_workout",261,261,261,261,261
"6223",623,37,"Monday",3,"special_workout",261,262,262,262,262
"6224",623,37,"Wednesday",4,"special_workout",261,257,257,257,257
"6225",623,37,"Monday",5,"special_workout",261,258,258,258,258
"6226",623,37,"Wednesday",6,"special_workout",261,258,258,258,258
"6227",623,37,"Monday",7,"special_workout",261,260,260,260,260
"6228",623,37,"Wednesday",8,"special_workout",261,258,258,258,258
"6229",623,37,"Monday",9,"special_workout",261,260,260,260,260
"6230",623,37,"Wednesday",10,"special_workout",261,259,259,259,259
"6231",624,39,"Monday",1,"special_workout",251,246,246,246,246
"6232",624,39,"Wednesday",2,"special_workout",251,248,248,248,248
"6233",624,39,"Monday",3,"special_workout",251,250,250,NA,250
"6234",624,39,"Wednesday",4,"special_workout",251,252,252,252,252
"6235",624,39,"Monday",5,"special_workout",251,249,249,249,249
"6236",624,39,"Wednesday",6,"special_workout",251,249,249,249,249
"6237",624,39,"Monday",7,"special_workout",251,252,252,252,252
"6238",624,39,"Wednesday",8,"special_workout",251,247,247,247,247
"6239",624,39,"Monday",9,"special_workout",251,255,255,255,255
"6240",624,39,"Wednesday",10,"special_workout",251,248,248,248,248
"6241",625,40,"Monday",1,"special_workout",252,251,251,251,251
"6242",625,40,"Wednesday",2,"special_workout",252,249,249,249,249
"6243",625,40,"Monday",3,"special_workout",252,255,255,NA,255
"6244",625,40,"Wednesday",4,"special_workout",252,255,255,255,255
"6245",625,40,"Monday",5,"special_workout",252,256,256,256,256
"6246",625,40,"Wednesday",6,"special_workout",252,247,247,NA,247
"6247",625,40,"Monday",7,"special_workout",252,256,256,256,256
"6248",625,40,"Wednesday",8,"special_workout",252,253,253,253,253
"6249",625,40,"Monday",9,"special_workout",252,256,256,256,256
"6250",625,40,"Wednesday",10,"special_workout",252,250,250,250,250
"6251",626,37,"Monday",1,"special_workout",253,253,253,253,253
"6252",626,37,"Wednesday",2,"special_workout",253,253,253,253,253
"6253",626,37,"Monday",3,"special_workout",253,251,251,251,251
"6254",626,37,"Wednesday",4,"special_workout",253,255,255,255,255
"6255",626,37,"Monday",5,"special_workout",253,253,253,253,253
"6256",626,37,"Wednesday",6,"special_workout",253,258,258,258,258
"6257",626,37,"Monday",7,"special_workout",253,248,248,248,248
"6258",626,37,"Wednesday",8,"special_workout",253,250,250,250,250
"6259",626,37,"Monday",9,"special_workout",253,250,250,250,250
"6260",626,37,"Wednesday",10,"special_workout",253,252,252,252,252
"6261",627,31,"Monday",1,"special_workout",239,236,236,236,236
"6262",627,31,"Wednesday",2,"special_workout",239,241,241,241,241
"6263",627,31,"Monday",3,"special_workout",239,231,231,231,231
"6264",627,31,"Wednesday",4,"special_workout",239,241,241,241,241
"6265",627,31,"Monday",5,"special_workout",239,242,242,242,242
"6266",627,31,"Wednesday",6,"special_workout",239,239,239,239,239
"6267",627,31,"Monday",7,"special_workout",239,240,240,240,240
"6268",627,31,"Wednesday",8,"special_workout",239,240,240,240,240
"6269",627,31,"Monday",9,"special_workout",239,241,241,241,241
"6270",627,31,"Wednesday",10,"special_workout",239,241,241,241,241
"6271",628,35,"Monday",1,"special_workout",245,245,245,245,245
"6272",628,35,"Wednesday",2,"special_workout",245,244,244,244,244
"6273",628,35,"Monday",3,"special_workout",245,243,243,243,243
"6274",628,35,"Wednesday",4,"special_workout",245,240,240,NA,240
"6275",628,35,"Monday",5,"special_workout",245,241,241,241,241
"6276",628,35,"Wednesday",6,"special_workout",245,249,249,249,249
"6277",628,35,"Monday",7,"special_workout",245,243,243,243,243
"6278",628,35,"Wednesday",8,"special_workout",245,238,238,238,238
"6279",628,35,"Monday",9,"special_workout",245,243,243,NA,243
"6280",628,35,"Wednesday",10,"special_workout",245,243,243,243,243
"6281",629,40,"Monday",1,"special_workout",257,255,255,255,255
"6282",629,40,"Wednesday",2,"special_workout",257,260,260,260,260
"6283",629,40,"Monday",3,"special_workout",257,258,258,258,258
"6284",629,40,"Wednesday",4,"special_workout",257,264,264,264,264
"6285",629,40,"Monday",5,"special_workout",257,255,255,255,255
"6286",629,40,"Wednesday",6,"special_workout",257,250,250,250,250
"6287",629,40,"Monday",7,"special_workout",257,254,254,254,254
"6288",629,40,"Wednesday",8,"special_workout",257,255,255,255,255
"6289",629,40,"Monday",9,"special_workout",257,261,261,261,261
"6290",629,40,"Wednesday",10,"special_workout",257,254,254,254,254
"6291",630,35,"Monday",1,"special_workout",249,251,251,251,251
"6292",630,35,"Wednesday",2,"special_workout",249,247,247,247,247
"6293",630,35,"Monday",3,"special_workout",249,248,248,248,248
"6294",630,35,"Wednesday",4,"special_workout",249,252,252,252,252
"6295",630,35,"Monday",5,"special_workout",249,246,246,246,246
"6296",630,35,"Wednesday",6,"special_workout",249,246,246,246,246
"6297",630,35,"Monday",7,"special_workout",249,248,248,248,248
"6298",630,35,"Wednesday",8,"special_workout",249,252,252,252,252
"6299",630,35,"Monday",9,"special_workout",249,254,254,NA,254
